ld_file path,new_file path,commit SHA,parent commit SHA,commit message,diff_hist¹,old_file_MCC,new_file_MCC
manimlib/mobject/svg/svg_mobject.py,manimlib/mobject/svg/svg_mobject.py,05dd3992707508de54a7a52cae4e1f9fc07497cc,72590a8fefb6868eb55e03fbc9a3ce01f935fe2e,Ensure svgs have positive orientation by default,"{'added': [(323, '            # Always default to orienting outward, account'), (324, '            # for the fact that this will get flipped in SVG.__init__'), (325, '            if self.get_unit_normal()[2] > 0:')], 'deleted': [(323, '            # Always default to orienting outward'), (324, '            if self.get_unit_normal()[2] < 0:')]}",62,62
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,f5cb2bfa52b0d6581a3a66cfcca740e02b1dca91,05dd3992707508de54a7a52cae4e1f9fc07497cc,Check for mismatched keys in uniform interpolation,"{'added': [(1733, '            if key not in mobject1.uniforms or key not in mobject2.uniforms:'), (1734, '                continue')], 'deleted': []}",517,517
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,c6c23a1fe79cc15b19159d09ec8d06361bef034b,f5cb2bfa52b0d6581a3a66cfcca740e02b1dca91,Unnecessary refresh_bounding_box,"{'added': [], 'deleted': [(686, '        self.refresh_bounding_box(recurse_down=True)')]}",517,517
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,a33b24310e3b33ab42a5c2e5bbe252dccd1c0d3d,c6c23a1fe79cc15b19159d09ec8d06361bef034b,Fix non-winding-fill orientation,"{'added': [(1056, '        ovi = self.get_outer_vert_indices()'), (1057, '        # Flip outer triangles with negative orientation'), (1058, '        ovi[0::3][concave_parts], ovi[2::3][concave_parts] = ovi[2::3][concave_parts], ovi[0::3][concave_parts]'), (1059, '        tri_indices = np.hstack([ovi, inner_tri_indices])')], 'deleted': [(1056, '        outer_tri_indices = self.get_outer_vert_indices()'), (1057, '        tri_indices = np.hstack([outer_tri_indices, inner_tri_indices])')]}",274,274
manimlib/shaders/quadratic_bezier_fill/geom.glsl,manimlib/shaders/quadratic_bezier_fill/geom.glsl,a33b24310e3b33ab42a5c2e5bbe252dccd1c0d3d,c6c23a1fe79cc15b19159d09ec8d06361bef034b,Fix non-winding-fill orientation,"{'added': [(34, '    orientation = winding ? sign(unit_normal.z) : 1.0;')], 'deleted': [(34, '    orientation = sign(unit_normal.z);')]}",,
manimlib/shader_wrapper.py,manimlib/shader_wrapper.py,3f5df432ce159f2ceac9d295bed20fa7a6257dbe,a33b24310e3b33ab42a5c2e5bbe252dccd1c0d3d,Consider winding_fill alphas pre-multiplied,"{'added': [(17, 'from manimlib.utils.shaders import get_fill_palette'), (288, '        texture_fbo, texture_vao = get_fill_palette(self.ctx)'), (289, ''), (294, ''), (295, '        self.ctx.blend_func = (moderngl.ONE, moderngl.ONE_MINUS_SRC_ALPHA)'), (298, '        self.ctx.blend_func = moderngl.DEFAULT_BLENDING')], 'deleted': [(17, 'from manimlib.utils.shaders import get_intermediary_palette'), (287, '        texture_fbo, texture_vao = get_intermediary_palette(self.ctx)'), (288, ''), (294, '        self.ctx.blend_func = moderngl.DEFAULT_BLENDING')]}",63,63
manimlib/shaders/quadratic_bezier_fill/frag.glsl,manimlib/shaders/quadratic_bezier_fill/frag.glsl,3f5df432ce159f2ceac9d295bed20fa7a6257dbe,a33b24310e3b33ab42a5c2e5bbe252dccd1c0d3d,Consider winding_fill alphas pre-multiplied,"{'added': [(16, '    // Pre-multiply alphas'), (17, '    if(winding) frag_color *= frag_color.a;'), (18, ''), (19, '    // Give a sign based on orientation so that'), (20, '    // additive blending cancels as needed'), (21, '    if(winding && orientation < 0) frag_color *= -1;'), (28, '    if(!winding && orientation < 0) Fxy *= -1;')], 'deleted': [(16, '    if(winding && orientation > 0) frag_color *= -1;'), (23, '    if(!winding && orientation > 0) Fxy *= -1;')]}",,
manimlib/utils/shaders.py,manimlib/utils/shaders.py,3f5df432ce159f2ceac9d295bed20fa7a6257dbe,a33b24310e3b33ab42a5c2e5bbe252dccd1c0d3d,Consider winding_fill alphas pre-multiplied,"{'added': [(8, 'import numpy as np'), (105, 'def get_fill_palette(ctx) -> Tuple[Framebuffer, VertexArray]:'), (111, '    # Important to make sure dtype is floating point (not fixed point)'), (112, '    # so that alpha values can be negative and are not clipped'), (113, ""    texture = ctx.texture(size=size, components=4, dtype='f2')""), (141, '                vec2 tc0 = v_textcoord + vec2(0, 0);'), (142, '                vec2 tc1 = v_textcoord + vec2(0, h_nudge);'), (143, '                vec2 tc2 = v_textcoord + vec2(v_nudge, 0);'), (144, '                vec2 tc3 = v_textcoord + vec2(v_nudge, h_nudge);'), (146, '                    0.25 * texture(Texture, tc0) +'), (147, '                    0.25 * texture(Texture, tc1) +'), (148, '                    0.25 * texture(Texture, tc2) +'), (149, '                    0.25 * texture(Texture, tc3);'), (151, '                frag_color = abs(frag_color);'), (158, '    # Half pixel width/height'), (159, ""    simple_program['h_nudge'].value = 0.5 / size[0]""), (160, ""    simple_program['v_nudge'].value = 0.5 / size[1]"")], 'deleted': [(104, 'def get_intermediary_palette(ctx) -> Tuple[Framebuffer, VertexArray]:'), (110, '    texture = ctx.texture('), (111, '        size=size,'), (112, '        components=4,'), (113, '        # Important to make sure floating point (not fixed point) is'), (114, '        # used so that alpha values are not clipped'), (115, ""        dtype='f2',""), (116, '    )'), (136, '            uniform sampler2D DepthTexture;'), (145, '                vec2 tc0 = v_textcoord + vec2(v_nudge, h_nudge);'), (146, '                vec2 tc1 = v_textcoord + vec2(v_nudge, -h_nudge);'), (147, '                vec2 tc2 = v_textcoord + vec2(-v_nudge, h_nudge);'), (148, '                vec2 tc3 = v_textcoord + vec2(-v_nudge, -h_nudge);'), (150, '                    0.25 * abs(texture(Texture, tc0)) +'), (151, '                    0.25 * abs(texture(Texture, tc1)) +'), (152, '                    0.25 * abs(texture(Texture, tc2)) +'), (153, '                    0.25 * abs(texture(Texture, tc3));'), (161, '    # Quarter pixel width/height'), (162, ""    simple_program['h_nudge'].value = 0.25 / size[0]""), (163, ""    simple_program['v_nudge'].value = 0.25 / size[1]"")]}",13,13
manimlib/shader_wrapper.py,manimlib/shader_wrapper.py,37f0bf8c11a556a5462b1e10b3f53ea4d73494db,3f5df432ce159f2ceac9d295bed20fa7a6257dbe,"Fix winding fill blending

(Using somewhat of a hack)","{'added': [(292, '        vao.render()'), (295, '        self.ctx.blend_func = (moderngl.ONE, moderngl.ONE_MINUS_SRC_ALPHA)'), (297, '        self.ctx.blend_func = (moderngl.DEFAULT_BLENDING)')], 'deleted': [(292, '        self.ctx.blend_func = (moderngl.ONE, moderngl.ONE)'), (293, '        vao.render(self.render_primitive)'), (295, '        self.ctx.blend_func = (moderngl.ONE, moderngl.ONE_MINUS_SRC_ALPHA)'), (298, '        self.ctx.blend_func = moderngl.DEFAULT_BLENDING')]}",63,63
manimlib/shaders/quadratic_bezier_fill/frag.glsl,manimlib/shaders/quadratic_bezier_fill/frag.glsl,37f0bf8c11a556a5462b1e10b3f53ea4d73494db,3f5df432ce159f2ceac9d295bed20fa7a6257dbe,"Fix winding fill blending

(Using somewhat of a hack)","{'added': [(16, '    /*'), (17, '    We want negatively oriented triangles to be canceled with positively'), (18, '    oriented ones. The easiest way to do this is to give them negative alpha,'), (19, '    and change the blend function to just add them. However, this messes with'), (20, '    usual blending, so instead the following line is meant to let this canceling'), (21, '    work even for the normal blending equation:'), (22, ''), (23, '    (1 - alpha) * dst + alpha * src'), (24, ''), (25, '    We want the effect of blending with a positively oriented triangle followed'), (26, '    by a negatively oriented one to return to whatever the original frag value'), (27, '    was. You can work out this will work if the alpha for negative orientations'), (28, '    is changed to -alpha / (1 - alpha). This has a singularity at alpha = 1,'), (29, '    so we cap it at a value very close to 1. Effectively, the purpose of this'), (30, '    cap is to make sure the original fragment color can be recovered even after'), (31, '    blending with an alpha = 1 color.'), (32, '    */'), (33, '    float a = 0.999 * frag_color.a;'), (34, '    if(winding && orientation < 0) a = -a / (1 - a);'), (35, '    frag_color.a = a;')], 'deleted': [(16, '    // Pre-multiply alphas'), (17, '    if(winding) frag_color *= frag_color.a;'), (18, ''), (19, '    // Give a sign based on orientation so that'), (20, '    // additive blending cancels as needed'), (21, '    if(winding && orientation < 0) frag_color *= -1;')]}",,
manimlib/shaders/quadratic_bezier_fill/geom.glsl,manimlib/shaders/quadratic_bezier_fill/geom.glsl,37f0bf8c11a556a5462b1e10b3f53ea4d73494db,3f5df432ce159f2ceac9d295bed20fa7a6257dbe,"Fix winding fill blending

(Using somewhat of a hack)","{'added': [(39, '        if(winding){'), (40, '            // Pure black will be used to discard fragments later'), (41, '            if(color.rgb == vec3(0.0)) color.rgb += vec3(0.01);'), (42, '            // color.a = sqrt(color.a);'), (43, '        }')], 'deleted': []}",,
manimlib/utils/shaders.py,manimlib/utils/shaders.py,37f0bf8c11a556a5462b1e10b3f53ea4d73494db,3f5df432ce159f2ceac9d295bed20fa7a6257dbe,"Fix winding fill blending

(Using somewhat of a hack)","{'added': [(113, ""    texture = ctx.texture(size=size, components=4, dtype='f4')""), (150, '                if(distance(frag_color.rgb, vec3(0.0)) < 1e-3) discard;')], 'deleted': [(113, ""    texture = ctx.texture(size=size, components=4, dtype='f2')""), (150, '                if(frag_color.a == 0) discard;'), (151, '                frag_color = abs(frag_color);')]}",13,13
manimlib/scene/scene.py,manimlib/scene/scene.py,14cda7e90857fadd1e8ac5107b2f7e442d3b1fda,37f0bf8c11a556a5462b1e10b3f53ea4d73494db,Don't show progress bar in embed by default,"{'added': [(198, '        show_animation_progress: bool = False,'), (712, '    def checkpoint_paste('), (713, '        self,'), (714, '        skip: bool = False,'), (715, '        record: bool = False,'), (716, '        progress_bar: bool = True'), (717, '    ):'), (744, '        prev_progress = self.show_animation_progress'), (745, '        self.show_animation_progress = progress_bar'), (746, ''), (758, '        self.show_animation_progress = prev_progress')], 'deleted': [(198, '        show_animation_progress: bool = True,'), (712, '    def checkpoint_paste(self, skip: bool = False, record: bool = False):')]}",218,218
manimlib/shaders/quadratic_bezier_fill/frag.glsl,manimlib/shaders/quadratic_bezier_fill/frag.glsl,65afed1bd172513582994f8c9fff84d7d2ea8b58,14cda7e90857fadd1e8ac5107b2f7e442d3b1fda,Move shading from fill geom to fill frag shader,"{'added': [(9, 'in vec3 point;'), (13, '#INSERT finalize_color.glsl'), (14, ''), (17, '    frag_color = finalize_color(color, point, vec3(0.0, 0.0, 1.0));')], 'deleted': [(14, '    frag_color = color;'), (15, '')]}",,
manimlib/shaders/quadratic_bezier_fill/geom.glsl,manimlib/shaders/quadratic_bezier_fill/geom.glsl,65afed1bd172513582994f8c9fff84d7d2ea8b58,14cda7e90857fadd1e8ac5107b2f7e442d3b1fda,Move shading from fill geom to fill frag shader,"{'added': [(16, 'out vec3 point;'), (38, '        color = v_color[i];'), (39, '        point = points[i];'), (40, '        // Pure black will be used to discard fragments later'), (41, '        if(winding && color.rgb == vec3(0.0)) color.rgb += vec3(0.01);')], 'deleted': [(29, '#INSERT finalize_color.glsl'), (38, '        color = finalize_color(v_color[i], points[i], unit_normal);'), (39, '        if(winding){'), (40, '            // Pure black will be used to discard fragments later'), (41, '            if(color.rgb == vec3(0.0)) color.rgb += vec3(0.01);'), (42, '            // color.a = sqrt(color.a);'), (43, '        }')]}",,
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,a8da171adbefc9e3b13d989382d5c68f1ff0223c,65afed1bd172513582994f8c9fff84d7d2ea8b58,Make sure a group inherits the fixed_in_frame status of its parts,"{'added': [(2051, '        if any(m.is_fixed_in_frame for m in mobjects):'), (2052, '            self.fix_in_frame()')], 'deleted': []}",519,519
manimlib/animation/transform.py,manimlib/animation/transform.py,8ef71bb9304425bdc7844e41fb7bba61d21752bb,a8da171adbefc9e3b13d989382d5c68f1ff0223c,Don't use 'become' for interpolate at alpha = 0 or 1,"{'added': [], 'deleted': [(124, '        if alpha == 0:'), (125, '            submob.become(start)'), (126, '        elif alpha == 1:'), (127, '            submob.become(target_copy)')]}",51,51
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,8ef71bb9304425bdc7844e41fb7bba61d21752bb,a8da171adbefc9e3b13d989382d5c68f1ff0223c,Don't use 'become' for interpolate at alpha = 0 or 1,"{'added': [(1722, '            if alpha == 0:'), (1723, '                self.data[:] = mobject1.data[:]'), (1724, '                keys = []'), (1725, '            elif alpha == 1:'), (1726, '                self.data[:] = mobject2.data[:]'), (1727, '                keys = []')], 'deleted': []}",521,521
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,164c9ba75491b6706acffc2a8ad11ae27214e5a7,8ef71bb9304425bdc7844e41fb7bba61d21752bb,Use copy in set_data,"{'added': [(184, '        self.data = data.copy()')], 'deleted': [(184, '        self.data = data')]}",521,521
manimlib/animation/transform.py,manimlib/animation/transform.py,28c875c2c32adf5a5a742f11be2412d9815cfd26,164c9ba75491b6706acffc2a8ad11ae27214e5a7,Finish Transforms with a call to Mobject.become,"{'added': [(73, '        self.mobject.become(self.target_mobject)')], 'deleted': []}",51,51
