old_file path,new_file path,commit SHA,parent commit SHA,commit message,diff_myers,diff_hist,Matches
manimlib/shader_wrapper.py,manimlib/shader_wrapper.py,24b160f9f9c3fde3a6c0f735f75df259173e32c3,f9b9cf69fdea86f1d591613131ef7d0d18728300,"Update VMobject shader wrapper

Use a combined VBO
Render with TRIANGLE_STRIP, and ignore every other","[(60, '        self.init_vertex_objects()'), (82, '        self.programs = [self.program]'), (90, '    def init_vertex_objects(self):'), (99, '            # np.all(self.vert_data == shader_wrapper.vert_data),'), (113, '        result.init_vertex_objects()'), (128, '        program_id = hash("""".join(map(str, self.program_code.values())))'), (169, '            self.read_in([self.vert_data, (sw.vert_data for sw in shader_wrappers)])'), (170, '            vbos = ['), (171, '                vbo'), (172, '                for vbo in [self.vbo, *(sw.vbo for sw in shader_wrappers)]'), (173, '                if vbo is not None'), (174, '            ]'), (175, '            total_size = sum(vbo.size for vbo in vbos)'), (176, '            new_vbo = self.ctx.buffer(reserve=total_size)'), (177, '            offset = 0'), (178, '            for vbo in vbos:'), (179, '                new_vbo.write(vbo.read(), offset=offset)'), (180, '                offset += vbo.size'), (181, '            self.vbo = new_vbo'), (186, '        data_list: Iterable[np.ndarray],'), (187, '        indices_list: Iterable[np.ndarray] | None = None'), (188, '    ):'), (189, '        if indices_list is not None:'), (190, '            data_list = [data[indices] for data, indices in zip(data_list, indices_list)]'), (191, '            total_len = sum(map(len, indices_list))'), (192, '        else:'), (193, '            total_len = sum(map(len, data_list))'), (194, ''), (196, '            if self.vbo is not None:'), (197, '                self.vbo.clear()'), (198, '            return'), (199, ''), (200, '        # If possible, read concatenated data into existing list'), (201, '        if len(self.vert_data) != total_len:'), (202, '            self.vert_data = np.concatenate(data_list)'), (203, '        else:'), (204, '            np.concatenate(data_list, out=self.vert_data)'), (205, ''), (206, '        # Either create new vbo, or read data into it'), (207, '        total_size = self.vert_data.itemsize * total_len'), (208, '        if self.vbo is None:'), (209, '            self.vbo = self.ctx.buffer(self.vert_data)'), (210, '        elif self.vbo.size != total_size:'), (211, '            self.vbo.release()'), (212, '            self.vbo = self.ctx.buffer(self.vert_data)'), (213, '        else:'), (214, '            self.vbo.write(self.vert_data)'), (222, '        if self.vao is None:'), (223, '            self.generate_vao()'), (227, '        for program in self.programs:'), (228, '            if program is None:'), (229, '                continue'), (230, '            for uniforms in [self.mobject_uniforms, camera_uniforms, self.texture_names_to_ids]:'), (231, '                for name, value in uniforms.items():'), (232, '                    set_program_uniform(program, name, value)'), (235, '        if self.vbo is None:'), (236, '            self.vbo = self.ctx.buffer(self.vert_data)'), (241, '            content=[(self.vbo, self.vert_format, *self.vert_attributes)],'), (246, '        for obj in (self.vbo, self.vao):'), (253, 'class VShaderWrapper(ShaderWrapper):'), (257, '        vert_data: np.ndarray,'), (258, '        shader_folder: Optional[str] = None,'), (259, '        mobject_uniforms: Optional[UniformDict] = None,  # A dictionary mapping names of uniform variables'), (260, '        texture_paths: Optional[dict[str, str]] = None,  # A dictionary mapping names to filepaths for textures.'), (261, '        depth_test: bool = False,'), (262, '        # render_primitive: int = moderngl.TRIANGLES,'), (263, '        render_primitive: int = moderngl.TRIANGLE_STRIP,'), (265, '        super().__init__('), (266, '            ctx=ctx,'), (267, '            vert_data=vert_data,'), (268, '            shader_folder=shader_folder,'), (269, '            mobject_uniforms=mobject_uniforms,'), (270, '            texture_paths=texture_paths,'), (271, '            depth_test=depth_test,'), (272, '            render_primitive=render_primitive,'), (273, '        )'), (276, '    def init_program_code(self) -> None:'), (277, '        self.program_code = {'), (278, '            f""{vtype}_{name}"": get_shader_code_from_file('), (279, '                os.path.join(f""quadratic_bezier_{vtype}"", f""{name}.glsl"")'), (280, '            )'), (281, '            for vtype in [""stroke"", ""fill""]'), (282, '            for name in [""vert"", ""geom"", ""frag""]'), (283, '        }'), (284, ''), (285, '    def init_program(self):'), (286, '        self.stroke_program = get_shader_program('), (287, '            self.ctx,'), (288, '            vertex_shader=self.program_code[""stroke_vert""],'), (289, '            geometry_shader=self.program_code[""stroke_geom""],'), (290, '            fragment_shader=self.program_code[""stroke_frag""],'), (291, '        )'), (292, '        self.fill_program = get_shader_program('), (293, '            self.ctx,'), (294, '            vertex_shader=self.program_code[""fill_vert""],'), (295, '            geometry_shader=self.program_code[""fill_geom""],'), (296, '            fragment_shader=self.program_code[""fill_frag""],'), (297, '        )'), (298, '        self.programs = [self.stroke_program, self.fill_program]'), (299, ''), (300, '        # Full vert format looks like this (total of 4x23 = 92 bytes):'), (301, '        # point 3'), (302, '        # stroke_rgba 4'), (303, '        # stroke_width 1'), (304, '        # joint_product 4'), (305, '        # fill_rgba 4'), (306, '        # base_point 3'), (307, '        # unit_normal 3'), (308, '        # fill_border_width 1'), (309, ""        self.stroke_vert_format = '3f 4f 1f 4f 44x'""), (310, ""        self.stroke_vert_attributes = ['point', 'stroke_rgba', 'stroke_width', 'joint_product']""), (311, ''), (312, ""        self.fill_vert_format = '3f 36x 4f 3f 3f 4x'""), (313, ""        self.fill_vert_attributes = ['point', 'fill_rgba', 'base_point', 'unit_normal']""), (314, ''), (315, '    def init_vertex_objects(self):'), (316, '        self.vbo = None'), (317, '        self.stroke_vao = None'), (318, '        self.fill_vao = None'), (319, ''), (320, '    # TODO, think about create_id, replace_code'), (321, '    def is_valid(self) -> bool:'), (322, '        return self.vert_data is not None'), (323, ''), (324, '    # TODO, motidify read in to handle triangulation case for non-winding fill?'), (325, ''), (326, '    # Rendering'), (327, '    def render_stroke(self):'), (328, '        if self.stroke_vao is None:'), (329, '            return'), (330, '        self.stroke_vao.render()'), (331, ''), (332, '    def render_fill(self):'), (333, '        if self.fill_vao is None:'), (334, '            return'), (335, ''), (336, '        # TODO, need a new test here'), (337, '        winding = True'), (338, ""        self.fill_program['winding'].value = winding""), (340, '            self.fill_vao.render()'), (356, '        self.fill_vao.render()'), (364, ''), (365, '    def render(self):'), (366, '        if self.stroke_vao is None or self.fill_vao is None:'), (367, '            self.generate_vao()'), (368, '        self.render_fill()'), (369, '        self.render_stroke()'), (370, ''), (371, '    def generate_vao(self):'), (372, '        self.stroke_vao = self.ctx.vertex_array('), (373, '            program=self.stroke_program,'), (374, '            content=[(self.vbo, self.stroke_vert_format, *self.stroke_vert_attributes)],'), (375, '            mode=self.render_primitive,'), (376, '        )'), (377, '        self.fill_vao = self.ctx.vertex_array('), (378, '            program=self.fill_program,'), (379, '            content=[(self.vbo, self.fill_vert_format, *self.fill_vert_attributes)],'), (380, '            mode=self.render_primitive,'), (381, '        )'), (382, ''), (383, '    def release(self):'), (384, '        attrs = [""vbo"", ""stroke_vao"", ""fill_vao""]'), (385, '        for attr in attrs:'), (386, '            obj = getattr(self, attr)'), (387, '            if obj is not None:'), (388, '                obj.release()'), (389, '            setattr(self, attr, None)')]","[(39, '        vert_indices: Optional[np.ndarray] = None,'), (48, '        self.vert_indices = (vert_indices or np.zeros(0)).astype(int)'), (62, '        self.init_vao()'), (91, '    def init_vao(self):'), (93, '        self.ibo = None'), (101, '            np.all(self.vert_data == shader_wrapper.vert_data),'), (102, '            np.all(self.vert_indices == shader_wrapper.vert_indices),'), (116, '        result.vert_indices = self.vert_indices.copy()'), (117, '        result.init_vao()'), (132, '        program_id = hash("""".join('), (133, '            self.program_code[f""{name}_shader""] or """"'), (134, '            for name in (""vertex"", ""geometry"", ""fragment"")'), (135, '        ))'), (176, '            data_list = [self.vert_data, *(sw.vert_data for sw in shader_wrappers)]'), (177, '            indices_list = [self.vert_indices, *(sw.vert_indices for sw in shader_wrappers)]'), (178, '            self.read_in(data_list, indices_list)'), (183, '        data_list: List[np.ndarray],'), (184, '        indices_list: List[np.ndarray] | None = None'), (185, '    ) -> ShaderWrapper:'), (186, '        # Assume all are of the same type'), (187, '        total_len = sum(len(data) for data in data_list)'), (188, '        self.vert_data = resize_array(self.vert_data, total_len)'), (190, '            return self'), (191, ''), (192, '        # Stack the data'), (193, '        np.concatenate(data_list, out=self.vert_data)'), (194, ''), (195, '        if indices_list is None:'), (196, '            self.vert_indices = resize_array(self.vert_indices, 0)'), (197, '            return self'), (198, ''), (199, '        total_verts = sum(len(vi) for vi in indices_list)'), (200, '        if total_verts == 0:'), (201, '            return self'), (202, ''), (203, '        self.vert_indices = resize_array(self.vert_indices, total_verts)'), (204, ''), (205, '        # Stack vert_indices, but adding the appropriate offset'), (206, '        # alogn the way'), (207, '        n_points = 0'), (208, '        n_verts = 0'), (209, '        for data, indices in zip(data_list, indices_list):'), (210, '            new_n_verts = n_verts + len(indices)'), (211, '            self.vert_indices[n_verts:new_n_verts] = indices + n_points'), (212, '            n_verts = new_n_verts'), (213, '            n_points += len(data)'), (214, '        return self'), (222, '        assert self.vao is not None'), (226, '        if self.program is None:'), (227, '            return'), (228, '        for uniforms in [self.mobject_uniforms, camera_uniforms, self.texture_names_to_ids]:'), (229, '            for name, value in uniforms.items():'), (230, '                set_program_uniform(self.program, name, value)'), (231, ''), (232, '    def get_vertex_buffer_object(self):'), (233, '        self.vbo = self.ctx.buffer(self.vert_data)'), (234, '        return self.vbo'), (235, ''), (236, '    def get_index_buffer_object(self):'), (237, '        if len(self.vert_indices) > 0:'), (238, '            self.ibo = self.ctx.buffer(self.vert_indices.astype(np.uint32))'), (239, '        return self.ibo'), (240, ''), (241, '    def load_data(self):'), (242, '        if self.vao is None:'), (243, '            self.generate_vao()'), (244, '        elif self.vao.vertices != len(self.vert_data):'), (245, '            self.release()'), (246, '            self.generate_vao()'), (247, '        else:'), (248, '            self.vbo.write(self.vert_data)'), (249, '            if self.ibo is not None:'), (250, '                self.ibo.write(self.self.vert_indices.astype(np.uint32))'), (253, '        # Data buffer'), (254, '        vbo = self.get_vertex_buffer_object()'), (255, '        ibo = self.get_index_buffer_object()'), (260, '            content=[(vbo, self.vert_format, *self.vert_attributes)],'), (261, '            index_buffer=ibo,'), (264, '        return self.vao'), (267, '        for obj in (self.vbo, self.ibo, self.vao):'), (271, '        self.ibo = None'), (275, 'class FillShaderWrapper(ShaderWrapper):'), (279, '        *args,'), (280, '        **kwargs'), (282, '        super().__init__(ctx, *args, **kwargs)'), (285, '    def render(self):'), (286, '        winding = (len(self.vert_indices) == 0)'), (287, ""        self.program['winding'].value = winding""), (289, '            super().render()'), (305, '        super().render()')]",No
manimlib/shaders/quadratic_bezier_fill/geom.glsl,manimlib/shaders/quadratic_bezier_fill/geom.glsl,24b160f9f9c3fde3a6c0f735f75df259173e32c3,f9b9cf69fdea86f1d591613131ef7d0d18728300,"Update VMobject shader wrapper

Use a combined VBO
Render with TRIANGLE_STRIP, and ignore every other","[(12, 'in int v_vert_index[3];'), (60, '    // Vector graphic shaders use TRIANGLE_STRIP, but only'), (61, '    // every other one needs to be rendered'), (62, '    if (v_vert_index[0] % 2 != 0) return;'), (63, ''), (68, '    // Check zero fill'), (69, '    if (vec3(v_color[0].a, v_color[1].a, v_color[2].a) == vec3(0.0, 0.0, 0.0)) return;'), (70, ''), (71, '')]","[(11, 'in float v_vert_index[3];')]",No
manimlib/shaders/quadratic_bezier_fill/vert.glsl,manimlib/shaders/quadratic_bezier_fill/vert.glsl,24b160f9f9c3fde3a6c0f735f75df259173e32c3,f9b9cf69fdea86f1d591613131ef7d0d18728300,"Update VMobject shader wrapper

Use a combined VBO
Render with TRIANGLE_STRIP, and ignore every other","[(12, 'out int v_vert_index;')]","[(12, 'out float v_vert_index;')]",No
manimlib/shaders/quadratic_bezier_stroke/geom.glsl,manimlib/shaders/quadratic_bezier_stroke/geom.glsl,24b160f9f9c3fde3a6c0f735f75df259173e32c3,f9b9cf69fdea86f1d591613131ef7d0d18728300,"Update VMobject shader wrapper

Use a combined VBO
Render with TRIANGLE_STRIP, and ignore every other","[(17, 'in int v_vert_index[3];'), (191, '    // Vector graphic shaders use TRIANGLE_STRIP, but only'), (192, '    // every other one needs to be rendered'), (193, '    if (v_vert_index[0] % 2 != 0) return;'), (194, ''), (199, '    // Check null stroke'), (200, '    if (vec3(v_stroke_width[0], v_stroke_width[1], v_stroke_width[2]) == vec3(0.0, 0.0, 0.0)) return;'), (201, '    if (vec3(v_color[0].a, v_color[1].a, v_color[2].a) == vec3(0.0, 0.0, 0.0)) return;'), (202, ''), (203, '')]",[],No
manimlib/shaders/quadratic_bezier_stroke/vert.glsl,manimlib/shaders/quadratic_bezier_stroke/vert.glsl,24b160f9f9c3fde3a6c0f735f75df259173e32c3,f9b9cf69fdea86f1d591613131ef7d0d18728300,"Update VMobject shader wrapper

Use a combined VBO
Render with TRIANGLE_STRIP, and ignore every other","[(17, 'out int v_vert_index;'), (26, '    v_vert_index = gl_VertexID;')]",[],No
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,f2bca0045f1cb0aa2ccc5b923b0ee7025b723ec5,24b160f9f9c3fde3a6c0f735f75df259173e32c3,Add border width and backstroke,"[(1350, '        stroke_behind = False'), (1354, '            if submob.stroke_behind:'), (1355, '                stroke_behind = True'), (1365, '        self.shader_wrapper.stroke_behind = stroke_behind')]",[],No
manimlib/shader_wrapper.py,manimlib/shader_wrapper.py,f2bca0045f1cb0aa2ccc5b923b0ee7025b723ec5,24b160f9f9c3fde3a6c0f735f75df259173e32c3,Add border width and backstroke,"[(264, '        stroke_behind: bool = False,'), (275, '        self.stroke_behind = stroke_behind'), (317, ""        self.fill_border_vert_format = '3f 20x 4f 4f 24x 1f'""), (318, ""        self.fill_border_vert_attributes = ['point', 'joint_product', 'stroke_rgba', 'stroke_width']""), (319, ''), (324, '        self.fill_border_vao = None'), (325, ''), (326, '    def generate_vao(self):'), (327, '        self.stroke_vao = self.ctx.vertex_array('), (328, '            program=self.stroke_program,'), (329, '            content=[(self.vbo, self.stroke_vert_format, *self.stroke_vert_attributes)],'), (330, '            mode=self.render_primitive,'), (331, '        )'), (332, '        self.fill_vao = self.ctx.vertex_array('), (333, '            program=self.fill_program,'), (334, '            content=[(self.vbo, self.fill_vert_format, *self.fill_vert_attributes)],'), (335, '            mode=self.render_primitive,'), (336, '        )'), (337, '        self.fill_border_vao = self.ctx.vertex_array('), (338, '            program=self.stroke_program,'), (339, '            content=[(self.vbo, self.fill_border_vert_format, *self.fill_border_vert_attributes)],'), (340, '            mode=self.render_primitive,'), (341, '        )'), (342, ''), (343, '    def set_backstroke(self, value: bool = True):'), (344, '        self.stroke_behind = value'), (391, '        self.fill_border_vao.render()'), (392, ''), (396, '        if self.stroke_behind:'), (397, '            self.render_stroke()'), (398, '            self.render_fill()'), (399, '        else:'), (400, '            self.render_fill()'), (401, '            self.render_stroke()')]","[(368, '        self.render_fill()'), (369, '        self.render_stroke()'), (370, ''), (371, '    def generate_vao(self):'), (372, '        self.stroke_vao = self.ctx.vertex_array('), (373, '            program=self.stroke_program,'), (374, '            content=[(self.vbo, self.stroke_vert_format, *self.stroke_vert_attributes)],'), (375, '            mode=self.render_primitive,'), (376, '        )'), (377, '        self.fill_vao = self.ctx.vertex_array('), (378, '            program=self.fill_program,'), (379, '            content=[(self.vbo, self.fill_vert_format, *self.fill_vert_attributes)],'), (380, '            mode=self.render_primitive,'), (381, '        )')]",No
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,4174f314b4dd21ff8a21abbd94b22ee3ad83bf5f,f2bca0045f1cb0aa2ccc5b923b0ee7025b723ec5,"Reorganize, and ensure get_shader_wrapper_list works for general Groups","[(1995, '        self.shader_indices = None'), (2022, '        family = self.family_members_with_points()'), (2023, '        for submob in family:'), (2024, '            submob.get_shader_wrapper(ctx)'), (2025, '        batches = batch_by_property(family, lambda submob: submob.shader_wrapper.get_id())'), (2028, '        for submobs, sid in batches:'), (2029, '            shader_wrapper = submobs[0].shader_wrapper'), (2030, '            data_list = [sm.get_shader_data() for sm in submobs]'), (2031, '            indices_list = [sm.get_shader_vert_indices() for sm in submobs]'), (2032, '            if indices_list[0] is None:'), (2033, '                indices_list = None'), (2034, '            shader_wrapper.read_in(data_list, indices_list)'), (2035, '            result.append(shader_wrapper)')]","[(1995, '        self.shader_indices = np.zeros(0)'), (2015, '        self.shader_wrapper.vert_data = self.get_shader_data()'), (2016, '        self.shader_wrapper.vert_indices = self.get_shader_vert_indices()'), (2024, '        shader_wrappers = it.chain('), (2025, '            [self.get_shader_wrapper(ctx)],'), (2026, '            *[sm.get_shader_wrapper_list(ctx) for sm in self.submobjects]'), (2027, '        )'), (2028, '        batches = batch_by_property(shader_wrappers, lambda sw: sw.get_id())'), (2031, '        for wrapper_group, sid in batches:'), (2032, '            shader_wrapper = wrapper_group[0]'), (2033, '            if not shader_wrapper.is_valid():'), (2034, '                continue'), (2035, '            shader_wrapper.combine_with(*wrapper_group[1:])'), (2036, '            if len(shader_wrapper.vert_data) > 0:'), (2037, '                result.append(shader_wrapper)')]",No
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,4174f314b4dd21ff8a21abbd94b22ee3ad83bf5f,f2bca0045f1cb0aa2ccc5b923b0ee7025b723ec5,"Reorganize, and ensure get_shader_wrapper_list works for general Groups","[(1339, '        return None'), (1340, ''), (1341, '    def get_shader_data(self):'), (1342, '        # This should only come up when VMobjects appear together in a group'), (1343, '        return np.hstack([self.data, self.data[-1:]])')]","[(1339, '        return self.get_outer_vert_indices()'), (1358, '            # [sm.data for sm in family],'), (1360, '            # [sm.get_shader_vert_indices() for sm in family]')]",No
manimlib/shader_wrapper.py,manimlib/shader_wrapper.py,4174f314b4dd21ff8a21abbd94b22ee3ad83bf5f,f2bca0045f1cb0aa2ccc5b923b0ee7025b723ec5,"Reorganize, and ensure get_shader_wrapper_list works for general Groups","[(79, '            self.programs = []'), (93, '        self.vaos = []'), (119, '            # self.vert_data is not None,'), (170, '            self.read_in([self.vert_data, *(sw.vert_data for sw in shader_wrappers)])'), (193, '        total_len = sum(map(len, data_list))'), (207, '        if self.vbo is not None and self.vbo.size != total_size:'), (208, '            self.release()  # This sets vbo to be None'), (211, '            self.generate_vaos()'), (215, '    def generate_vaos(self):'), (216, '        # Vertex array object'), (217, '        self.vaos = ['), (218, '            self.ctx.vertex_array('), (219, '                program=program,'), (220, '                content=[(self.vbo, self.vert_format, *self.vert_attributes)],'), (221, '                mode=self.render_primitive,'), (222, '            )'), (223, '            for program in self.programs'), (224, '        ]'), (225, ''), (232, '        for vao in self.vaos:'), (233, '            vao.render()'), (244, '        for obj in (self.vbo, *self.vaos):'), (247, '        self.init_vertex_objects()'), (322, '        self.vaos = []'), (324, '    def generate_vaos(self):'), (340, '        self.vaos = [self.stroke_vao, self.fill_vao, self.fill_border_vao]'), (347, ""        return self.vert_data is not None  # Isn't this always true?""), (361, '        # TODO, need a new test here...or to just kill non-winding fill?')]","[(92, '        self.vao = None'), (118, '            self.vert_data is not None,'), (169, '            self.read_in([self.vert_data, (sw.vert_data for sw in shader_wrappers)])'), (191, '            total_len = sum(map(len, indices_list))'), (192, '        else:'), (193, '            total_len = sum(map(len, data_list))'), (210, '        elif self.vbo.size != total_size:'), (211, '            self.vbo.release()'), (212, '            self.vbo = self.ctx.buffer(self.vert_data)'), (222, '        if self.vao is None:'), (223, '            self.generate_vao()'), (224, '        self.vao.render()'), (234, '    def generate_vao(self):'), (235, '        if self.vbo is None:'), (236, '            self.vbo = self.ctx.buffer(self.vert_data)'), (237, ''), (238, '        # Vertex array object'), (239, '        self.vao = self.ctx.vertex_array('), (240, '            program=self.program,'), (241, '            content=[(self.vbo, self.vert_format, *self.vert_attributes)],'), (242, '            mode=self.render_primitive,'), (243, '        )'), (244, ''), (246, '        for obj in (self.vbo, self.vao):'), (249, '        self.vbo = None'), (250, '        self.vao = None'), (326, '    def generate_vao(self):'), (348, '        return self.vert_data is not None'), (362, '        # TODO, need a new test here'), (394, '        if self.stroke_vao is None or self.fill_vao is None:'), (395, '            self.generate_vao()'), (402, ''), (403, '    def release(self):'), (404, '        attrs = [""vbo"", ""stroke_vao"", ""fill_vao""]'), (405, '        for attr in attrs:'), (406, '            obj = getattr(self, attr)'), (407, '            if obj is not None:'), (408, '                obj.release()'), (409, '            setattr(self, attr, None)')]",No
